TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
1998,YYYY,ANNUAL_PICO_PERCENTAGE_MEDIAN,5.328228,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_1998-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201020,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,4.553853,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201020-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201020,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.343713,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201020-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201020,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.306003,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201020-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201021,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.693484,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201021-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201021,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.939081,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201021-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201021,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,8.551026,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201021-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201021,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.40084,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201021-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201022,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.098812,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201022-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201022,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.561422,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201022-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201022,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.509185,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201022-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201022,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.03374,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201022-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201023,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.064536,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201023-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201023,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,8.364413,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201023-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201023,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.07230,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201023-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201023,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,12.18548,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201023-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201024,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.118695,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201024-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201024,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,8.695276,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201024-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201024,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.37565,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201024-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201024,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,12.82394,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201024-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201025,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.708043,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201025-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201025,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.519226,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201025-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201025,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.68929,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201025-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201025,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,14.29254,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201025-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201026,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.845207,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201026-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201026,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.712759,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201026-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201026,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.65058,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201026-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201026,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,15.69132,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201026-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201027,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.20675,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201027-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201027,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.05284,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201027-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201027,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,12.18616,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201027-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201027,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,15.91552,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201027-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201028,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.86285,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201028-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201028,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.46130,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201028-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201028,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,12.96909,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201028-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201028,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,17.75485,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201028-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201029,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.526933,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201029-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201029,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.904364,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201029-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201029,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,13.06580,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201029-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201029,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,17.94073,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201029-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201030,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.480535,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201030-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201030,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.000746,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201030-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201030,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,12.79094,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201030-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201030,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,17.68124,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201030-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201031,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.983110,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201031-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201031,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.31700,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201031-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201031,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,12.49117,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201031-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201031,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,16.62024,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201031-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201032,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.08548,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201032-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201032,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.990964,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201032-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201032,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,12.00963,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201032-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201032,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,17.12409,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201032-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201033,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.798584,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201033-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201033,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.729887,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201033-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201033,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.99634,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201033-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201033,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,17.93742,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201033-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201034,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.932149,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201034-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201034,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,5.961702,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201034-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201034,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,8.984650,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201034-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201034,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,18.28562,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201034-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201035,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.64525,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201035-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201035,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.188251,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201035-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201035,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.66505,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201035-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201035,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,20.05911,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201035-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201036,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.972956,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201036-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201036,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.638574,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201036-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201036,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.442670,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201036-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201036,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,16.95341,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201036-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201037,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.823221,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201037-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201037,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.118392,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201037-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201037,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.783874,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201037-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201037,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,15.62585,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201037-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201038,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.044394,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201038-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
