EPU,date,source,BottomT.mean,BottomT.sd,Trend,Detrended
GOM,4/3/1999,GLORYS,6.028038705,1.273291771,7.063459004,-1.035420299
GOM,4/4/1999,GLORYS,6.025413106,1.269231651,7.063590956,-1.03817785
GOM,4/5/1999,GLORYS,6.009237279,1.263706458,7.063722907,-1.054485628
GOM,4/6/1999,GLORYS,5.989052697,1.254407893,7.063854859,-1.074802162
GOM,4/7/1999,GLORYS,5.964524894,1.23613226,7.063986811,-1.099461917
GOM,4/8/1999,GLORYS,5.950353462,1.219579014,7.064118763,-1.113765301
GOM,4/9/1999,GLORYS,5.936144184,1.206181653,7.064250714,-1.12810653
GOM,4/10/1999,GLORYS,5.918569312,1.196194858,7.064382666,-1.145813354
GOM,4/11/1999,GLORYS,5.900527582,1.185685882,7.064514618,-1.163987036
GOM,4/12/1999,GLORYS,5.882956481,1.174082741,7.064646569,-1.181690088
GOM,4/13/1999,GLORYS,5.872037918,1.166681611,7.064778521,-1.192740603
GOM,4/14/1999,GLORYS,5.860444411,1.156274637,7.064910473,-1.204466062
GOM,4/15/1999,GLORYS,5.855925659,1.154988579,7.065042425,-1.209116766
GOM,4/16/1999,GLORYS,5.846148138,1.15361063,7.065174376,-1.219026238
GOM,4/17/1999,GLORYS,5.834239113,1.152902988,7.065306328,-1.231067215
GOM,4/18/1999,GLORYS,5.828482464,1.155146849,7.06543828,-1.236955816
GOM,4/19/1999,GLORYS,5.829842926,1.160542933,7.065570232,-1.235727306
GOM,4/20/1999,GLORYS,5.82614136,1.164349089,7.065702183,-1.239560823
GOM,4/21/1999,GLORYS,5.818058742,1.164829867,7.065834135,-1.247775393
GOM,4/22/1999,GLORYS,5.816486424,1.16208947,7.065966087,-1.249479663
GOM,4/23/1999,GLORYS,5.814287568,1.157755552,7.066098039,-1.251810471
GOM,4/24/1999,GLORYS,5.812086448,1.151191478,7.06622999,-1.254143542
GOM,4/25/1999,GLORYS,5.813090539,1.143412073,7.066361942,-1.253271403
GOM,4/26/1999,GLORYS,5.81171721,1.136324846,7.066493894,-1.254776684
GOM,4/27/1999,GLORYS,5.816241262,1.13615725,7.066625846,-1.250384584
GOM,4/28/1999,GLORYS,5.815363526,1.131787808,7.066757797,-1.251394271
GOM,4/29/1999,GLORYS,5.815222037,1.122885145,7.066889749,-1.251667712
GOM,4/30/1999,GLORYS,5.8197007,1.114816572,7.067021701,-1.247321001
GOM,5/1/1999,GLORYS,5.82071462,1.103010892,7.067153653,-1.246439033
GOM,5/2/1999,GLORYS,5.820429355,1.096413603,7.067285604,-1.246856249
GOM,5/3/1999,GLORYS,5.819525145,1.09089249,7.067417556,-1.247892411
GOM,5/4/1999,GLORYS,5.819901207,1.086195157,7.067549508,-1.247648301
GOM,5/5/1999,GLORYS,5.826649839,1.08805345,7.06768146,-1.241031621
GOM,5/6/1999,GLORYS,5.828288755,1.087834541,7.067813411,-1.239524656
GOM,5/7/1999,GLORYS,5.829102159,1.089797381,7.067945363,-1.238843204
GOM,5/8/1999,GLORYS,5.828847173,1.091850181,7.068077315,-1.239230142
GOM,5/9/1999,GLORYS,5.827809787,1.094149888,7.068209266,-1.240399479
GOM,5/10/1999,GLORYS,5.828823719,1.098688425,7.068341218,-1.239517499
GOM,5/11/1999,GLORYS,5.832143171,1.104554692,7.06847317,-1.236329999
GOM,5/12/1999,GLORYS,5.838263013,1.110623752,7.068605122,-1.230342109
GOM,5/13/1999,GLORYS,5.848519509,1.114743085,7.068737073,-1.220217564
GOM,5/14/1999,GLORYS,5.860731956,1.116670797,7.068869025,-1.208137069
GOM,5/15/1999,GLORYS,5.870433805,1.115383161,7.069000977,-1.198567172
GOM,5/16/1999,GLORYS,5.87888188,1.112923741,7.069132929,-1.190251049
GOM,5/17/1999,GLORYS,5.884839805,1.10991094,7.06926488,-1.184425075
GOM,5/18/1999,GLORYS,5.892807408,1.109057425,7.069396832,-1.176589424
GOM,5/19/1999,GLORYS,5.899144407,1.106788535,7.069528784,-1.170384377
GOM,5/20/1999,GLORYS,5.902671193,1.10463912,7.069660736,-1.166989543
GOM,5/21/1999,GLORYS,5.911984883,1.109853297,7.069792687,-1.157807804
GOM,5/22/1999,GLORYS,5.922041619,1.115991,7.069924639,-1.14788302
GOM,5/23/1999,GLORYS,5.929388751,1.116989808,7.070056591,-1.14066784
GOM,5/24/1999,GLORYS,5.932426729,1.112621127,7.070188543,-1.137761814
GOM,5/25/1999,GLORYS,5.9329042,1.106262662,7.070320494,-1.137416294
GOM,5/26/1999,GLORYS,5.932121805,1.103361858,7.070452446,-1.138330641
GOM,5/27/1999,GLORYS,5.929846538,1.102997083,7.070584398,-1.14073786
GOM,5/28/1999,GLORYS,5.929179933,1.101838688,7.07071635,-1.141536417
GOM,5/29/1999,GLORYS,5.929000594,1.097473772,7.070848301,-1.141847707
GOM,5/30/1999,GLORYS,5.927838371,1.092247309,7.070980253,-1.143141882
GOM,5/31/1999,GLORYS,5.926340946,1.087611759,7.071112205,-1.144771259
GOM,6/1/1999,GLORYS,5.927479719,1.085274144,7.071244157,-1.143764438
GOM,6/2/1999,GLORYS,5.9255911,1.081555474,7.071376108,-1.145785008
GOM,6/3/1999,GLORYS,5.922630292,1.078200358,7.07150806,-1.148877768
GOM,6/4/1999,GLORYS,5.922034042,1.075272333,7.071640012,-1.14960597
GOM,6/5/1999,GLORYS,5.922137718,1.0724101,7.071771963,-1.149634245
GOM,6/6/1999,GLORYS,5.919911631,1.067027074,7.071903915,-1.151992284
GOM,6/7/1999,GLORYS,5.918859871,1.063805475,7.072035867,-1.153175996
GOM,6/8/1999,GLORYS,5.924283601,1.06834543,7.072167819,-1.147884218
GOM,6/9/1999,GLORYS,5.928408896,1.068501543,7.07229977,-1.143890874
GOM,6/10/1999,GLORYS,5.929809453,1.054930203,7.072431722,-1.142622269
GOM,6/11/1999,GLORYS,5.934973647,1.048519753,7.072563674,-1.137590027
GOM,6/12/1999,GLORYS,5.941210778,1.046876206,7.072695626,-1.131484848
GOM,6/13/1999,GLORYS,5.946391612,1.046470559,7.072827577,-1.126435965
GOM,6/14/1999,GLORYS,5.947204249,1.044295035,7.072959529,-1.12575528
GOM,6/15/1999,GLORYS,5.94721031,1.042762113,7.073091481,-1.125881171
GOM,6/16/1999,GLORYS,5.951402188,1.04629999,7.073223433,-1.121821245
GOM,6/17/1999,GLORYS,5.960032613,1.043950191,7.073355384,-1.113322771
GOM,6/18/1999,GLORYS,5.969920609,1.040878705,7.073487336,-1.103566727
GOM,6/19/1999,GLORYS,5.976791824,1.037032202,7.073619288,-1.096827464
GOM,6/20/1999,GLORYS,5.97887944,1.028734612,7.07375124,-1.0948718
GOM,6/21/1999,GLORYS,5.979318298,1.018546741,7.073883191,-1.094564893
GOM,6/22/1999,GLORYS,5.980049982,1.009367223,7.074015143,-1.093965161
GOM,6/23/1999,GLORYS,5.981739607,1.003073712,7.074147095,-1.092407488
GOM,6/24/1999,GLORYS,5.983221145,1.005525321,7.074279047,-1.091057902
GOM,6/25/1999,GLORYS,5.984242635,1.010700476,7.074410998,-1.090168363
GOM,6/26/1999,GLORYS,5.983766696,1.016979232,7.07454295,-1.090776254
GOM,6/27/1999,GLORYS,5.987369898,1.028045225,7.074674902,-1.087305004
GOM,6/28/1999,GLORYS,5.990432085,1.036654282,7.074806854,-1.084374769
GOM,6/29/1999,GLORYS,5.994961438,1.046500459,7.074938805,-1.079977367
GOM,6/30/1999,GLORYS,6.005158907,1.062281737,7.075070757,-1.06991185
GOM,7/1/1999,GLORYS,6.006548884,1.070722771,7.075202709,-1.068653825
GOM,7/2/1999,GLORYS,6.008186286,1.077460147,7.07533466,-1.067148374
GOM,7/3/1999,GLORYS,6.020146018,1.089376367,7.075466612,-1.055320594
GOM,7/4/1999,GLORYS,6.029426416,1.104066069,7.075598564,-1.046172148
GOM,7/5/1999,GLORYS,6.032343324,1.111177147,7.075730516,-1.043387192
GOM,7/6/1999,GLORYS,6.035281428,1.117875995,7.075862467,-1.040581039
GOM,7/7/1999,GLORYS,6.040454688,1.120806328,7.075994419,-1.035539731
GOM,7/8/1999,GLORYS,6.074259871,1.131098546,7.076126371,-1.0018665
GOM,7/9/1999,GLORYS,6.116912642,1.145424104,7.076258323,-0.959345681
GOM,7/10/1999,GLORYS,6.15843723,1.158253228,7.076390274,-0.917953044
GOM,7/11/1999,GLORYS,6.203523412,1.173290593,7.076522226,-0.872998814
GOM,7/12/1999,GLORYS,6.246791345,1.187289082,7.076654178,-0.829862833
GOM,7/13/1999,GLORYS,6.284219395,1.19580994,7.07678613,-0.792566735
GOM,7/14/1999,GLORYS,6.319248842,1.199901347,7.076918081,-0.757669239
GOM,7/15/1999,GLORYS,6.358554921,1.200598041,7.077050033,-0.718495112
GOM,7/16/1999,GLORYS,6.399054998,1.20356388,7.077181985,-0.678126987
GOM,7/17/1999,GLORYS,6.438622882,1.210784816,7.077313937,-0.638691055
GOM,7/18/1999,GLORYS,6.482611146,1.223008616,7.077445888,-0.594834742
GOM,7/19/1999,GLORYS,6.529099411,1.236909807,7.07757784,-0.548478429
GOM,7/20/1999,GLORYS,6.572948453,1.248210783,7.077709792,-0.504761339
GOM,7/21/1999,GLORYS,6.612814462,1.255999113,7.077841744,-0.465027282
GOM,7/22/1999,GLORYS,6.63095682,1.257558227,7.077973695,-0.447016875
GOM,7/23/1999,GLORYS,6.641009026,1.257431667,7.078105647,-0.437096621
GOM,7/24/1999,GLORYS,6.651310911,1.257904831,7.078237599,-0.426926688
GOM,7/25/1999,GLORYS,6.660882622,1.25774109,7.078369551,-0.417486929
GOM,7/26/1999,GLORYS,6.671065708,1.255823454,7.078501502,-0.407435794
GOM,7/27/1999,GLORYS,6.68393116,1.253632309,7.078633454,-0.394702294
GOM,7/28/1999,GLORYS,6.699380591,1.248428488,7.078765406,-0.379384815
GOM,7/29/1999,GLORYS,6.724301084,1.231654848,7.078897357,-0.354596273
GOM,7/30/1999,GLORYS,6.75153698,1.213793999,7.079029309,-0.327492329
GOM,7/31/1999,GLORYS,6.777813411,1.197394665,7.079161261,-0.30134785
GOM,8/1/1999,GLORYS,6.802572742,1.180963741,7.079293213,-0.276720471
GOM,8/2/1999,GLORYS,6.825653827,1.164214248,7.079425164,-0.253771337
GOM,8/3/1999,GLORYS,6.856152399,1.153986412,7.079557116,-0.223404717
GOM,8/4/1999,GLORYS,6.879518733,1.146563434,7.079689068,-0.200170335
GOM,8/5/1999,GLORYS,6.879663258,1.150393008,7.07982102,-0.200157762
GOM,8/6/1999,GLORYS,6.874166901,1.158528852,7.079952971,-0.20578607
GOM,8/7/1999,GLORYS,6.867179942,1.166128891,7.080084923,-0.212904981
GOM,8/8/1999,GLORYS,6.859151043,1.1731005,7.080216875,-0.221065832
GOM,8/9/1999,GLORYS,6.848382297,1.179420942,7.080348827,-0.23196653
GOM,8/10/1999,GLORYS,6.843965688,1.194115382,7.080480778,-0.23651509
GOM,8/11/1999,GLORYS,6.842152733,1.201697299,7.08061273,-0.238459997
GOM,8/12/1999,GLORYS,6.858864268,1.196963485,7.080744682,-0.221880414
GOM,8/13/1999,GLORYS,6.878717433,1.189961005,7.080876634,-0.202159201
GOM,8/14/1999,GLORYS,6.898687887,1.181296761,7.081008585,-0.182320698
GOM,8/15/1999,GLORYS,6.916871122,1.174545158,7.081140537,-0.164269415
GOM,8/16/1999,GLORYS,6.940136059,1.172121305,7.081272489,-0.14113643
GOM,8/17/1999,GLORYS,6.966928543,1.17131536,7.081404441,-0.114475898
GOM,8/18/1999,GLORYS,6.983299569,1.16802226,7.081536392,-0.098236823
GOM,8/19/1999,GLORYS,6.982193343,1.169742733,7.081668344,-0.099475001
GOM,8/20/1999,GLORYS,6.98249298,1.174319223,7.081800296,-0.099307316
GOM,8/21/1999,GLORYS,6.981677314,1.176579011,7.081932248,-0.100254934
GOM,8/22/1999,GLORYS,6.986607679,1.188475214,7.082064199,-0.09545652
GOM,8/23/1999,GLORYS,6.994849958,1.208634642,7.082196151,-0.087346193
GOM,8/24/1999,GLORYS,6.991836936,1.212433892,7.082328103,-0.090491167
GOM,8/25/1999,GLORYS,6.987150207,1.206419049,7.082460054,-0.095309847
GOM,8/26/1999,GLORYS,6.989856012,1.189539511,7.082592006,-0.092735994
GOM,8/27/1999,GLORYS,6.996919405,1.176313686,7.082723958,-0.085804553
GOM,8/28/1999,GLORYS,7.004393667,1.164427929,7.08285591,-0.078462243
GOM,8/29/1999,GLORYS,7.005384133,1.14764608,7.082987861,-0.077603728
GOM,8/30/1999,GLORYS,7.017734291,1.153655639,7.083119813,-0.065385522
GOM,8/31/1999,GLORYS,7.051731653,1.207513664,7.083251765,-0.031520112
GOM,9/1/1999,GLORYS,7.073806379,1.24340694,7.083383717,-0.009577338
GOM,9/2/1999,GLORYS,7.078356916,1.265166963,7.083515668,-0.005158752
GOM,9/3/1999,GLORYS,7.078120085,1.281847685,7.08364762,-0.005527535
GOM,9/4/1999,GLORYS,7.078555913,1.298629728,7.083779572,-0.005223659
GOM,9/5/1999,GLORYS,7.080091177,1.317165131,7.083911524,-0.003820347
GOM,9/6/1999,GLORYS,7.084992045,1.342302425,7.084043475,0.00094857
GOM,9/7/1999,GLORYS,7.087009296,1.363070259,7.084175427,0.002833869
GOM,9/8/1999,GLORYS,7.084407897,1.37111556,7.084307379,0.000100518
GOM,9/9/1999,GLORYS,7.087821947,1.365779204,7.084439331,0.003382616
GOM,9/10/1999,GLORYS,7.096058917,1.363758467,7.084571282,0.011487635
GOM,9/11/1999,GLORYS,7.108513495,1.362883093,7.084703234,0.023810261
GOM,9/12/1999,GLORYS,7.122386813,1.364569348,7.084835186,0.037551627
GOM,9/13/1999,GLORYS,7.144749057,1.373804813,7.084967138,0.059781919
GOM,9/14/1999,GLORYS,7.165960423,1.380632501,7.085099089,0.080861334
GOM,9/15/1999,GLORYS,7.184992632,1.38614252,7.085231041,0.099761591
GOM,9/16/1999,GLORYS,7.204465205,1.396790565,7.085362993,0.119102212
GOM,9/17/1999,GLORYS,7.230261913,1.400810472,7.085494945,0.144766968
GOM,9/18/1999,GLORYS,7.251824377,1.411545056,7.085626896,0.166197481
GOM,9/19/1999,GLORYS,7.281919666,1.437048855,7.085758848,0.196160818
GOM,9/20/1999,GLORYS,7.298600168,1.427366659,7.0858908,0.212709368
GOM,9/21/1999,GLORYS,7.311137225,1.424059101,7.086022751,0.225114474
GOM,9/22/1999,GLORYS,7.329492975,1.425875918,7.086154703,0.243338272
GOM,9/23/1999,GLORYS,7.354314371,1.436268707,7.086286655,0.268027716
GOM,9/24/1999,GLORYS,7.375838234,1.439947987,7.086418607,0.289419627
GOM,9/25/1999,GLORYS,7.392863016,1.425691877,7.086550558,0.306312458
GOM,9/26/1999,GLORYS,7.411833166,1.424477128,7.08668251,0.325150656
GOM,9/27/1999,GLORYS,7.440521085,1.430430769,7.086814462,0.353706623
GOM,9/28/1999,GLORYS,7.463883631,1.430532914,7.086946414,0.376937217
GOM,9/29/1999,GLORYS,7.481546276,1.428474633,7.087078365,0.394467911
GOM,9/30/1999,GLORYS,7.502387661,1.43628656,7.087210317,0.415177344
GOM,10/1/1999,GLORYS,7.522808312,1.443575956,7.087342269,0.435466043
GOM,10/2/1999,GLORYS,7.549184624,1.462931226,7.087474221,0.461710403
GOM,10/3/1999,GLORYS,7.576370562,1.481598069,7.087606172,0.48876439
GOM,10/4/1999,GLORYS,7.600348276,1.499018407,7.087738124,0.512610152
GOM,10/5/1999,GLORYS,7.631805533,1.521769988,7.087870076,0.543935457
GOM,10/6/1999,GLORYS,7.678792446,1.556388138,7.088002028,0.590790418
GOM,10/7/1999,GLORYS,7.7035813,1.57009448,7.088133979,0.615447321
GOM,10/8/1999,GLORYS,7.729151016,1.588762771,7.088265931,0.640885085
GOM,10/9/1999,GLORYS,7.734632986,1.579222161,7.088397883,0.646235103
GOM,10/10/1999,GLORYS,7.740133905,1.570953457,7.088529835,0.65160407
GOM,10/11/1999,GLORYS,7.758015974,1.570761114,7.088661786,0.669354188
GOM,10/12/1999,GLORYS,7.776101603,1.573377768,7.088793738,0.687307865
GOM,10/13/1999,GLORYS,7.802207784,1.577368304,7.08892569,0.713282094
GOM,10/14/1999,GLORYS,7.810280569,1.566892881,7.089057642,0.721222927
GOM,10/15/1999,GLORYS,7.831096208,1.56490301,7.089189593,0.741906615
GOM,10/16/1999,GLORYS,7.856358715,1.563504434,7.089321545,0.76703717
GOM,10/17/1999,GLORYS,7.872207649,1.556197461,7.089453497,0.782754152
GOM,10/18/1999,GLORYS,7.885800251,1.549565381,7.089585448,0.796214803
GOM,10/19/1999,GLORYS,7.906164922,1.542510284,7.0897174,0.816447522
GOM,10/20/1999,GLORYS,7.922534452,1.538600508,7.089849352,0.8326851
GOM,10/21/1999,GLORYS,7.912249202,1.509586513,7.089981304,0.822267898
GOM,10/22/1999,GLORYS,7.898225331,1.476585487,7.090113255,0.808112076
GOM,10/23/1999,GLORYS,7.886920868,1.443385532,7.090245207,0.796675661
GOM,10/24/1999,GLORYS,7.873895758,1.406241512,7.090377159,0.783518599
GOM,10/25/1999,GLORYS,7.863865517,1.37725171,7.090509111,0.773356406
GOM,10/26/1999,GLORYS,7.860040613,1.353504101,7.090641062,0.769399551
GOM,10/27/1999,GLORYS,7.847685921,1.325209006,7.090773014,0.756912907
GOM,10/28/1999,GLORYS,7.856908807,1.312516161,7.090904966,0.766003841
GOM,10/29/1999,GLORYS,7.866710547,1.303646563,7.091036918,0.775673629
GOM,10/30/1999,GLORYS,7.871671941,1.290738902,7.091168869,0.780503072
GOM,10/31/1999,GLORYS,7.878331296,1.280846626,7.091300821,0.787030475
GOM,11/1/1999,GLORYS,7.879610807,1.269498728,7.091432773,0.788178034
GOM,11/2/1999,GLORYS,7.887145597,1.262127832,7.091564725,0.795580872
GOM,11/3/1999,GLORYS,7.899625137,1.25240719,7.091696676,0.807928461
GOM,11/4/1999,GLORYS,7.919428375,1.224222412,7.091828628,0.827599747
GOM,11/5/1999,GLORYS,7.943851756,1.202569126,7.09196058,0.851891176
GOM,11/6/1999,GLORYS,7.969592483,1.182758621,7.092092532,0.877499951
GOM,11/7/1999,GLORYS,7.997583503,1.167149063,7.092224483,0.90535902
GOM,11/8/1999,GLORYS,8.030592675,1.151297065,7.092356435,0.93823624
GOM,11/9/1999,GLORYS,8.058928716,1.135950965,7.092488387,0.966440329
GOM,11/10/1999,GLORYS,8.082528114,1.124507435,7.092620339,0.989907775
GOM,11/11/1999,GLORYS,8.094123138,1.109557952,7.09275229,1.001370848
GOM,11/12/1999,GLORYS,8.105877795,1.095798404,7.092884242,1.012993553
GOM,11/13/1999,GLORYS,8.120026525,1.084563399,7.093016194,1.027010331
GOM,11/14/1999,GLORYS,8.130177093,1.072675036,7.093148145,1.037028948
GOM,11/15/1999,GLORYS,8.140970054,1.063061596,7.093280097,1.047689957
GOM,11/16/1999,GLORYS,8.151889371,1.052939755,7.093412049,1.058477322
GOM,11/17/1999,GLORYS,8.159735901,1.043582047,7.093544001,1.0661919
GOM,11/18/1999,GLORYS,8.155884528,1.032912609,7.093675952,1.062208576
GOM,11/19/1999,GLORYS,8.154615591,1.029933033,7.093807904,1.060807687
GOM,11/20/1999,GLORYS,8.157084572,1.028658766,7.093939856,1.063144716
GOM,11/21/1999,GLORYS,8.15558339,1.023622547,7.094071808,1.061511582
GOM,11/22/1999,GLORYS,8.153594877,1.017620737,7.094203759,1.059391118
GOM,11/23/1999,GLORYS,8.154443092,1.01350614,7.094335711,1.060107381
GOM,11/24/1999,GLORYS,8.153010742,1.008913697,7.094467663,1.058543079
GOM,11/25/1999,GLORYS,8.152383463,1.007492245,7.094599615,1.057783848
GOM,11/26/1999,GLORYS,8.148128023,1.003618782,7.094731566,1.053396457
GOM,11/27/1999,GLORYS,8.150332157,1.003302573,7.094863518,1.055468639
GOM,11/28/1999,GLORYS,8.150125603,1.001832257,7.09499547,1.055130133
GOM,11/29/1999,GLORYS,8.145118803,0.995678184,7.095127422,1.049991381
GOM,11/30/1999,GLORYS,8.144255446,0.99316747,7.095259373,1.048996073
GOM,12/1/1999,GLORYS,8.145125606,0.978097596,7.095391325,1.049734281
GOM,12/2/1999,GLORYS,8.127965387,0.954897354,7.095523277,1.03244211
GOM,12/3/1999,GLORYS,8.112657451,0.931125112,7.095655229,1.017002222
GOM,12/4/1999,GLORYS,8.111037446,0.916221431,7.09578718,1.015250266
GOM,12/5/1999,GLORYS,8.117648355,0.910658544,7.095919132,1.021729223
GOM,12/6/1999,GLORYS,8.122168626,0.906551208,7.096051084,1.026117542
GOM,12/7/1999,GLORYS,8.124933464,0.901859675,7.096183036,1.028750428
GOM,12/8/1999,GLORYS,8.130458563,0.899317909,7.096314987,1.034143576
GOM,12/9/1999,GLORYS,8.134609577,0.893334255,7.096446939,1.038162638
GOM,12/10/1999,GLORYS,8.143965663,0.891209196,7.096578891,1.047386772
GOM,12/11/1999,GLORYS,8.156867425,0.893293872,7.096710842,1.060156583
GOM,12/12/1999,GLORYS,8.160052946,0.890875941,7.096842794,1.063210152
GOM,12/13/1999,GLORYS,8.168420824,0.889381285,7.096974746,1.071446078
GOM,12/14/1999,GLORYS,8.184302298,0.88901314,7.097106698,1.0871956
GOM,12/15/1999,GLORYS,8.191972523,0.884247162,7.097238649,1.094733874
GOM,12/16/1999,GLORYS,8.201304373,0.881662758,7.097370601,1.103933772
GOM,12/17/1999,GLORYS,8.213758966,0.884336999,7.097502553,1.116256413
GOM,12/18/1999,GLORYS,8.209077525,0.87704061,7.097634505,1.11144302
GOM,12/19/1999,GLORYS,8.201805288,0.866949652,7.097766456,1.104038832
GOM,12/20/1999,GLORYS,8.201217378,0.865016531,7.097898408,1.10331897
GOM,12/21/1999,GLORYS,8.207391704,0.865134219,7.09803036,1.109361344
GOM,12/22/1999,GLORYS,8.212484745,0.861387601,7.098162312,1.114322433
GOM,12/23/1999,GLORYS,8.208081764,0.856044813,7.098294263,1.109787501
GOM,12/24/1999,GLORYS,8.20080272,0.853719317,7.098426215,1.102376505
GOM,12/25/1999,GLORYS,8.186420941,0.856020881,7.098558167,1.087862774
GOM,12/26/1999,GLORYS,8.173837706,0.858763538,7.098690119,1.075147587
GOM,12/27/1999,GLORYS,8.167645257,0.860831471,7.09882207,1.068823187
GOM,12/28/1999,GLORYS,8.155728656,0.85893724,7.098954022,1.056774634
GOM,12/29/1999,GLORYS,8.151103973,0.855945123,7.099085974,1.052017999
GOM,12/30/1999,GLORYS,8.148075826,0.860104872,7.099217926,1.0488579
GOM,12/31/1999,GLORYS,8.151538287,0.853001633,7.099349877,1.05218841
GOM,1/1/2000,GLORYS,8.155948834,0.845111213,7.099481829,1.056467005
GOM,1/2/2000,GLORYS,8.165344251,0.840874895,7.099613781,1.06573047
GOM,1/3/2000,GLORYS,8.17907001,0.837692191,7.099745733,1.079324277
GOM,1/4/2000,GLORYS,8.189726018,0.833006661,7.099877684,1.089848334
GOM,1/5/2000,GLORYS,8.202062558,0.83039376,7.100009636,1.102052922
GOM,1/6/2000,GLORYS,8.199080578,0.831538923,7.100141588,1.09893899
GOM,1/7/2000,GLORYS,8.196577552,0.828797101,7.100273539,1.096304013
GOM,1/8/2000,GLORYS,8.192512797,0.833468789,7.100405491,1.092107306
GOM,1/9/2000,GLORYS,8.186608585,0.835618681,7.100537443,1.086071142
GOM,1/10/2000,GLORYS,8.185216346,0.83235776,7.100669395,1.084546951
GOM,1/11/2000,GLORYS,8.184468773,0.833096571,7.100801346,1.083667427
GOM,1/12/2000,GLORYS,8.189819843,0.830922052,7.100933298,1.088886545
GOM,1/13/2000,GLORYS,8.172005871,0.830390588,7.10106525,1.070940621
GOM,1/14/2000,GLORYS,8.136117618,0.846020653,7.101197202,1.034920416
GOM,1/15/2000,GLORYS,8.07707338,0.898877296,7.101329153,0.975744227
GOM,1/16/2000,GLORYS,8.04019315,0.928485233,7.101461105,0.938732045
GOM,1/17/2000,GLORYS,8.00295274,0.962096169,7.101593057,0.901359683
GOM,1/18/2000,GLORYS,7.914847565,1.047417755,7.101725009,0.813122556
GOM,1/19/2000,GLORYS,7.869738686,1.097739177,7.10185696,0.767881726
GOM,1/20/2000,GLORYS,7.851724187,1.119406429,7.101988912,0.749735275
GOM,1/21/2000,GLORYS,7.818404791,1.153717016,7.102120864,0.716283927
GOM,1/22/2000,GLORYS,7.739375726,1.225156357,7.102252816,0.63712291
GOM,1/23/2000,GLORYS,7.702519699,1.265082493,7.102384767,0.600134932
GOM,1/24/2000,GLORYS,7.713978525,1.252843101,7.102516719,0.611461806
GOM,1/25/2000,GLORYS,7.718470809,1.238973459,7.102648671,0.615822138
GOM,1/26/2000,GLORYS,7.722811744,1.233908221,7.102780623,0.620031121
GOM,1/27/2000,GLORYS,7.728683404,1.231870407,7.102912574,0.62577083
GOM,1/28/2000,GLORYS,7.69571964,1.269620997,7.103044526,0.592675114
GOM,1/29/2000,GLORYS,7.656992402,1.316791286,7.103176478,0.553815924
GOM,1/30/2000,GLORYS,7.62797459,1.339942912,7.10330843,0.52466616
GOM,1/31/2000,GLORYS,7.627163454,1.334971297,7.103440381,0.523723073
GOM,2/1/2000,GLORYS,7.630221114,1.338431935,7.103572333,0.526648781
GOM,2/2/2000,GLORYS,7.619242011,1.35126154,7.103704285,0.515537726
GOM,2/3/2000,GLORYS,7.592802129,1.384329447,7.103836236,0.488965893
GOM,2/4/2000,GLORYS,7.584915504,1.386939642,7.103968188,0.480947316
GOM,2/5/2000,GLORYS,7.582572124,1.381777583,7.10410014,0.478471984
GOM,2/6/2000,GLORYS,7.566782959,1.401055469,7.104232092,0.462550867
GOM,2/7/2000,GLORYS,7.54945703,1.425430858,7.104364043,0.445092987
GOM,2/8/2000,GLORYS,7.540190248,1.429639983,7.104495995,0.435694253
GOM,2/9/2000,GLORYS,7.531879121,1.438786883,7.104627947,0.427251174
GOM,2/10/2000,GLORYS,7.542196141,1.420046319,7.104759899,0.437436242
GOM,2/11/2000,GLORYS,7.550297657,1.402254648,7.10489185,0.445405807
GOM,2/12/2000,GLORYS,7.540110037,1.404322889,7.105023802,0.435086235
GOM,2/13/2000,GLORYS,7.515722225,1.426639598,7.105155754,0.410566471
GOM,2/14/2000,GLORYS,7.504619783,1.424097093,7.105287706,0.399332077
