"StartDate","NARW_Occur","NARW_True_Tally","NARW_Suggested_Daily_Presence","PROJECT_DESCRIPTION","Fin_Occur","Humpback_Occur","Minke_Occur","Blue_Occur","Sei_Occur","Sei_Singles","Sei_Suggested_Daily_Presence","DeploymentStart","Site","Sperm_Occur","Dolphin_Occur","Porpoise_Occur","Full_Day","PROJECT_NAME","SITE_NAME","START_USABLE_DATA_DATETIME_UTC","START_USABLE_DATE_EST","END_USABLE_DATA_DATETIME_UTC","END_USABLE_DATE_EST","ITEM_DESCRIPTION","LATITUDE_DDG_DEPLOYMENT","LONGITUDE_DDG_DEPLOYMENT","DataStart","DataEnd"
2020-01-30,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-01-31,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-01,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,2,"21:10:59","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-02,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-03,1,3,NA,"NEFSC_MA-RI_202001_NS02","1",1,0,0,2,"22:51:10","YES",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-04,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-05,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",0,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-06,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",0,0,0,2,"0:01:55","YES",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-07,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",0,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-08,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-09,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-10,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-11,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-12,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-13,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",0,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-14,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-15,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-16,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-17,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-18,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,1,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-19,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-20,2,2,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-21,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",0,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-22,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",0,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-23,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-24,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",0,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-25,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",0,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-26,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",0,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-27,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",0,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-28,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-02-29,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-01,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-02,2,2,NA,"NEFSC_MA-RI_202001_NS02","0",0,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-03,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",0,0,0,1,"","",0,"NS02",1,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-04,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-05,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-06,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",0,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-07,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",0,0,0,0,"","",0,"NS02",0,0,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-08,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",0,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-09,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,0,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-10,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",0,0,0,2,"16:16:30","YES",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-11,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-12,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,2,"14:33:36","YES",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-13,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,2,"22:42:26","YES",0,"NS02",0,0,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-14,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-15,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-16,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-17,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,1,"","",0,"NS02",0,0,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-18,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-19,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-20,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,1,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-21,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,2,"12:54:21","YES",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-22,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,0,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-23,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,0,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-24,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,0,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-25,2,2,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,1,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-26,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",0,0,0,1,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-27,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",1,0,0,1,"","",0,"NS02",0,1,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-28,1,3,NA,"NEFSC_MA-RI_202001_NS02","0",NA,0,0,1,"","",NA,NA,NA,NA,NA,NA,"NEFSC_MA-RI_202001","NS02","1/23/2020 5:00:00.000000 PM",2020-01-23 12:00:00,"3/28/2020 1:30:00.000000 PM",2020-03-28 08:30:00,"SoundTrap500","40.73645","-70.01428",2020-01-23,2020-03-28
2020-03-28,1,3,"","NEFSC_MA-RI_202003_NS01","0",1,NA,0,1,"","",1,"NS01",0,1,NA,NA,"NEFSC_MA-RI_202003","NS01","3/28/2020 8:42:13.000000 PM",2020-03-28 15:42:13,"7/17/2020 5:05:00.000000 PM",2020-07-17 12:05:00,"SoundTrap500","41.03343","-70.34125",2020-03-28,2020-07-17
2020-03-29,0,NA,"","NEFSC_MA-RI_202003_NS01","0",1,0,0,1,"","",0,"NS01",0,1,NA,NA,"NEFSC_MA-RI_202003","NS01","3/28/2020 8:42:13.000000 PM",2020-03-28 15:42:13,"7/17/2020 5:05:00.000000 PM",2020-07-17 12:05:00,"SoundTrap500","41.03343","-70.34125",2020-03-28,2020-07-17
2020-03-30,0,NA,"","NEFSC_MA-RI_202003_NS01","0",1,0,0,1,"","",0,"NS01",0,1,NA,NA,"NEFSC_MA-RI_202003","NS01","3/28/2020 8:42:13.000000 PM",2020-03-28 15:42:13,"7/17/2020 5:05:00.000000 PM",2020-07-17 12:05:00,"SoundTrap500","41.03343","-70.34125",2020-03-28,2020-07-17
2020-03-31,1,3,"","NEFSC_MA-RI_202003_NS01","0",1,0,0,1,"","",0,"NS01",0,0,NA,NA,"NEFSC_MA-RI_202003","NS01","3/28/2020 8:42:13.000000 PM",2020-03-28 15:42:13,"7/17/2020 5:05:00.000000 PM",2020-07-17 12:05:00,"SoundTrap500","41.03343","-70.34125",2020-03-28,2020-07-17
2020-04-01,0,NA,"","NEFSC_MA-RI_202003_NS01","0",1,0,0,1,"","",0,"NS01",0,1,NA,NA,"NEFSC_MA-RI_202003","NS01","3/28/2020 8:42:13.000000 PM",2020-03-28 15:42:13,"7/17/2020 5:05:00.000000 PM",2020-07-17 12:05:00,"SoundTrap500","41.03343","-70.34125",2020-03-28,2020-07-17
2020-04-02,0,NA,"","NEFSC_MA-RI_202003_NS01","0",0,0,0,1,"","",0,"NS01",0,1,NA,NA,"NEFSC_MA-RI_202003","NS01","3/28/2020 8:42:13.000000 PM",2020-03-28 15:42:13,"7/17/2020 5:05:00.000000 PM",2020-07-17 12:05:00,"SoundTrap500","41.03343","-70.34125",2020-03-28,2020-07-17
2020-04-03,2,NA,"","NEFSC_MA-RI_202003_NS01","0",0,0,0,0,"","",0,"NS01",0,0,NA,NA,"NEFSC_MA-RI_202003","NS01","3/28/2020 8:42:13.000000 PM",2020-03-28 15:42:13,"7/17/2020 5:05:00.000000 PM",2020-07-17 12:05:00,"SoundTrap500","41.03343","-70.34125",2020-03-28,2020-07-17
2020-04-04,0,NA,"","NEFSC_MA-RI_202003_NS01","0",1,0,0,1,"","",0,"NS01",0,0,NA,NA,"NEFSC_MA-RI_202003","NS01","3/28/2020 8:42:13.000000 PM",2020-03-28 15:42:13,"7/17/2020 5:05:00.000000 PM",2020-07-17 12:05:00,"SoundTrap500","41.03343","-70.34125",2020-03-28,2020-07-17
2020-04-05,2,1,"","NEFSC_MA-RI_202003_NS01","0",0,0,0,1,"","",0,"NS01",0,1,NA,NA,"NEFSC_MA-RI_202003","NS01","3/28/2020 8:42:13.000000 PM",2020-03-28 15:42:13,"7/17/2020 5:05:00.000000 PM",2020-07-17 12:05:00,"SoundTrap500","41.03343","-70.34125",2020-03-28,2020-07-17
2020-04-06,1,3,"","NEFSC_MA-RI_202003_NS01","0",1,0,0,1,"","",0,"NS01",0,1,NA,NA,"NEFSC_MA-RI_202003","NS01","3/28/2020 8:42:13.000000 PM",2020-03-28 15:42:13,"7/17/2020 5:05:00.000000 PM",2020-07-17 12:05:00,"SoundTrap500","41.03343","-70.34125",2020-03-28,2020-07-17
2020-04-07,1,3,"","NEFSC_MA-RI_202003_NS01","0",1,0,0,1,"","",0,"NS01",0,1,NA,NA,"NEFSC_MA-RI_202003","NS01","3/28/2020 8:42:13.000000 PM",2020-03-28 15:42:13,"7/17/2020 5:05:00.000000 PM",2020-07-17 12:05:00,"SoundTrap500","41.03343","-70.34125",2020-03-28,2020-07-17
2020-04-08,1,3,"","NEFSC_MA-RI_202003_NS01","1",1,0,0,1,"","",0,"NS01",0,0,NA,NA,"NEFSC_MA-RI_202003","NS01","3/28/2020 8:42:13.000000 PM",2020-03-28 15:42:13,"7/17/2020 5:05:00.000000 PM",2020-07-17 12:05:00,"SoundTrap500","41.03343","-70.34125",2020-03-28,2020-07-17
2020-04-09,1,3,"","NEFSC_MA-RI_202003_NS01","1",1,0,0,1,"","",0,"NS01",0,0,NA,NA,"NEFSC_MA-RI_202003","NS01","3/28/2020 8:42:13.000000 PM",2020-03-28 15:42:13,"7/17/2020 5:05:00.000000 PM",2020-07-17 12:05:00,"SoundTrap500","41.03343","-70.34125",2020-03-28,2020-07-17
2020-04-10,1,3,"","NEFSC_MA-RI_202003_NS01","0",1,0,0,1,"","",0,"NS01",0,0,NA,NA,"NEFSC_MA-RI_202003","NS01","3/28/2020 8:42:13.000000 PM",2020-03-28 15:42:13,"7/17/2020 5:05:00.000000 PM",2020-07-17 12:05:00,"SoundTrap500","41.03343","-70.34125",2020-03-28,2020-07-17
2020-04-11,1,3,"","NEFSC_MA-RI_202003_NS01","0",1,0,0,1,"","",0,"NS01",0,0,NA,NA,"NEFSC_MA-RI_202003","NS01","3/28/2020 8:42:13.000000 PM",2020-03-28 15:42:13,"7/17/2020 5:05:00.000000 PM",2020-07-17 12:05:00,"SoundTrap500","41.03343","-70.34125",2020-03-28,2020-07-17
