Time,Var,Value
1985.9031,Tsfc_ref,10.3920
1986.0839,Tsfc_ref,10.3920
1986.4107,Tsfc_ref,10.3920
1986.7104,Tsfc_ref,10.3920
1986.8976,Tsfc_ref,10.3920
1987.0976,Tsfc_ref,10.3920
1987.3820,Tsfc_ref,10.3920
1987.6794,Tsfc_ref,10.3920
1987.9191,Tsfc_ref,10.3920
1988.8585,Tsfc_ref,10.3920
1989.0410,Tsfc_ref,10.3920
1989.8662,Tsfc_ref,10.3920
1989.9412,Tsfc_ref,10.3920
1990.0267,Tsfc_ref,10.3920
1990.1588,Tsfc_ref,10.3920
1990.3281,Tsfc_ref,10.3920
1990.3659,Tsfc_ref,10.3920
1990.7657,Tsfc_ref,10.3920
1990.8446,Tsfc_ref,10.3920
1990.9321,Tsfc_ref,10.3920
1991.0261,Tsfc_ref,10.3920
1991.1212,Tsfc_ref,10.3920
1991.2465,Tsfc_ref,10.3920
1991.7634,Tsfc_ref,10.3920
1991.8627,Tsfc_ref,10.3920
1991.9429,Tsfc_ref,10.3920
1992.0346,Tsfc_ref,10.3920
1992.0968,Tsfc_ref,10.3920
1992.1763,Tsfc_ref,10.3920
1992.4953,Tsfc_ref,10.3920
1992.8374,Tsfc_ref,10.3920
1992.9494,Tsfc_ref,10.3920
1993.0325,Tsfc_ref,10.3920
1993.7591,Tsfc_ref,10.3920
1993.8530,Tsfc_ref,10.3920
1993.9315,Tsfc_ref,10.3920
1994.0346,Tsfc_ref,10.3920
1994.1408,Tsfc_ref,10.3920
1994.2739,Tsfc_ref,10.3920
1994.4844,Tsfc_ref,10.3920
1994.6318,Tsfc_ref,10.3920
1998.8678,Tsfc_ref,10.3920
1999.2637,Tsfc_ref,10.3920
1995.1247,Tsfc_ref,10.3920
1995.2110,Tsfc_ref,10.3920
1995.2929,Tsfc_ref,10.3920
1996.0403,Tsfc_ref,10.3920
1996.1345,Tsfc_ref,10.3920
1996.2886,Tsfc_ref,10.3920
1999.2072,Tsfc_ref,10.3920
1980.3410,Tsfc_ref,10.3920
1980.5887,Tsfc_ref,10.3920
2013.6553,Tsfc_ref,10.3920
2013.4473,Tsfc_ref,10.3920
2013.8851,Tsfc_ref,10.3920
2014.1704,Tsfc_ref,10.3920
2014.2910,Tsfc_ref,10.3920
2015.8057,Tsfc_ref,10.3920
2016.4184,Tsfc_ref,10.3920
2017.4066,Tsfc_ref,10.3920
2017.8393,Tsfc_ref,10.3920
2018.6457,Tsfc_ref,10.3920
2019.6504,Tsfc_ref,10.3920
2019.8226,Tsfc_ref,10.3920
2021.3842,Tsfc_ref,10.3920
2008.2802,Tsfc_ref,10.3920
2008.4179,Tsfc_ref,10.3920
2008.7786,Tsfc_ref,10.3920
2009.2841,Tsfc_ref,10.3920
2009.8190,Tsfc_ref,10.3920
2010.2819,Tsfc_ref,10.3920
2010.8210,Tsfc_ref,10.3920
2011.2740,Tsfc_ref,10.3920
2011.7950,Tsfc_ref,10.3920
2012.2718,Tsfc_ref,10.3920
2012.4505,Tsfc_ref,10.3920
2012.6280,Tsfc_ref,10.3920
2012.7806,Tsfc_ref,10.3920
2013.2823,Tsfc_ref,10.3920
2013.8147,Tsfc_ref,10.3920
2014.3435,Tsfc_ref,10.3920
2014.7910,Tsfc_ref,10.3920
2015.2819,Tsfc_ref,10.3920
2015.4023,Tsfc_ref,10.3920
2015.7639,Tsfc_ref,10.3920
2016.3811,Tsfc_ref,10.3920
2016.7814,Tsfc_ref,10.3920
2017.1354,Tsfc_ref,10.3920
2017.2960,Tsfc_ref,10.3920
2018.3309,Tsfc_ref,10.3920
2018.4106,Tsfc_ref,10.3920
2018.7673,Tsfc_ref,10.3920
2019.2942,Tsfc_ref,10.3920
2019.4092,Tsfc_ref,10.3920
2019.8007,Tsfc_ref,10.3920
2021.3329,Tsfc_ref,10.3920
2021.8030,Tsfc_ref,10.3920
1998.6510,Tsfc_ref,10.3920
1999.6502,Tsfc_ref,10.3920
1995.3720,Tsfc_ref,10.3920
1995.4745,Tsfc_ref,10.3920
1995.5530,Tsfc_ref,10.3920
1977.9170,Tsfc_ref,10.3920
1981.2639,Tsfc_ref,10.3920
2002.6433,Tsfc_ref,10.3920
1996.2140,Tsfc_ref,10.3920
1997.1308,Tsfc_ref,10.3920
1997.2215,Tsfc_ref,10.3920
1997.3181,Tsfc_ref,10.3920
1997.3682,Tsfc_ref,10.3920
1998.1178,Tsfc_ref,10.3920
1998.2183,Tsfc_ref,10.3920
1998.3022,Tsfc_ref,10.3920
1999.1287,Tsfc_ref,10.3920
1999.3043,Tsfc_ref,10.3920
1991.6244,Tsfc_ref,10.3920
1992.6318,Tsfc_ref,10.3920
1993.6288,Tsfc_ref,10.3920
2012.7195,Tsfc_ref,10.3920
2012.8505,Tsfc_ref,10.3920
2013.1423,Tsfc_ref,10.3920
2014.8481,Tsfc_ref,10.3920
