year,GEO_ID2,SUMLEVEL,REGION,Council,STATEABBR,GEO_NAME,MAPNAME,geography,TOTPOP,personal_disruption,pop_composition,poverty,labor_force_str,housing_characteristics,housing_disrupt,retiree_migration,urban_sprawl_index,ComEng,ComRel,RecEng,RecRel,RecEng_ct,RecRel_ct,ComEng_ct,ComRel_ct,personal_disruption_rank,pop_composition_rank,poverty_rank,labor_force_str_rank,housing_characteristics_rank,housing_disrupt_rank,retiree_migration_rank,urban_sprawl_index_rank
2022,3653319,160,Northeast,Mid-Atlantic,NY,"North Patchogue, NY",North Patchogue,"North Patchogue CDP, New York","7,800",-0.796,0.624,-0.891,-0.329,-0.782,0.302,-0.493,0.666,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med high,low,low,low,med,low,med high
2022,3653396,160,Northeast,Mid-Atlantic,NY,"Northport, NY",Northport,"Northport village, New York","7,337",-0.629,-0.296,-0.155,-0.228,-1.439,-0.388,0.352,0.995,-0.162,-0.117,3.39,1.014,high,high,low,low,low,low,low,low,low,low,med,med high
2022,3653561,160,Northeast,Mid-Atlantic,NY,"North Sea, NY",North Sea,"North Sea CDP, New York","6,054",-0.907,0.358,-0.817,-0.327,-1.17,1.185,0.147,0.868,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,high,med,med high
2022,3653748,160,Northeast,Mid-Atlantic,NY,"North Valley Stream, NY",North Valley Stream,"North Valley Stream CDP, New York","19,016",-0.327,0.816,-0.788,-0.27,-1.282,0.133,0.069,1.445,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med high,low,low,low,med,med,high
2022,3653775,160,Northeast,Mid-Atlantic,NY,"Northville, NY",Northville,"Northville CDP, New York","1,829",-0.422,-0.818,1.387,1.215, NA,1.103,1.34,-0.251,-0.168,-0.12,-0.181,-0.1,low,low,low,low,low,low,high,high,NA,high,high,low
2022,3653792,160,Northeast,Mid-Atlantic,NY,"North Wantagh, NY",North Wantagh,"North Wantagh CDP, New York","11,444",-0.939,0.384,-0.726,-0.373,-0.98,0.275,0.121,1.11,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,med,med,high
2022,3653852,160,Northeast,Mid-Atlantic,NY,"Northwest Harbor, NY",Northwest Harbor,"Northwest Harbor CDP, New York","4,771",0.429,1.748,1.714,-0.069,-1.08,1.643,-0.148,0.276,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,high,high,low,low,high,low,med
2022,3654056,160,Northeast,Mid-Atlantic,NY,"Noyack, NY",Noyack,"Noyack CDP, New York","4,797",-0.343,0.159,-0.653,-0.651,-1.278,1.693,-0.404,0.797,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,high,low,med high
2022,3654111,160,Northeast,Mid-Atlantic,NY,"Oak Beach, NY",Oak Beach,"Oak Beach CDP, New York",123,-1.336,-0.662, NA,-1.37, NA, NA,0.722, NA,-0.168,-0.118,-0.232,-0.163,low,low,low,low,low,low,NA,low,NA,NA,med high,NA
2022,3654144,160,Northeast,Mid-Atlantic,NY,"Oakdale, NY",Oakdale,"Oakdale CDP, New York","7,365",-0.609,-0.559,-0.441,-0.323,-1.095,-0.364,0.476,0.777,0.272,-0.076,0.453,0.063,med,med,med,low,low,low,low,low,low,low,med,med high
2022,3654430,160,Northeast,Mid-Atlantic,NY,"Ocean Beach, NY",Ocean Beach,"Ocean Beach village, New York",26,-1.336,-0.716,-1.067,-0.128, NA, NA,1.628, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,NA,NA,high,NA
2022,3654441,160,Northeast,Mid-Atlantic,NY,"Oceanside, NY",Oceanside,"Oceanside CDP, New York","31,488",-0.59,0.249,-0.756,-0.383,-1.252,0.236,0.161,1.18,-0.123,-0.116,0.359,-0.113,med,low,low,low,low,med,low,low,low,med,med,high
2022,3654551,160,Northeast,Mid-Atlantic,NY,"Old Bethpage, NY",Old Bethpage,"Old Bethpage CDP, New York","5,779",-0.798,-0.409,-0.68,-0.372, NA,0.514,-0.054,0.968,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,NA,med high,low,med high
2022,3654562,160,Northeast,Mid-Atlantic,NY,"Old Brookville, NY",Old Brookville,"Old Brookville village, New York","1,834",-0.936,0.483,-0.847,-0.004,-2.406,-1.484,-0.055,2.266,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,low,low,high
2022,3654617,160,Northeast,Mid-Atlantic,NY,"Old Field, NY",Old Field,"Old Field village, New York","1,020",-0.847,-0.687,-0.927,-0.405,-2.663,-1.633,-0.633,0.758,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,med high
2022,3654705,160,Northeast,Mid-Atlantic,NY,"Old Westbury, NY",Old Westbury,"Old Westbury village, New York","4,410",-0.728,-0.278,-0.658,0.173,-3.039,-1.414,-0.012,2.13,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med,low,low,low,high
2022,3655321,160,Northeast,Mid-Atlantic,NY,"Orient, NY",Orient,"Orient CDP, New York","1,220",-0.783,-0.506, NA,1.547,-1.202,1.187,1.754,0.286,-0.157,-0.099,3.891,9.739,high,high,low,low,low,low,NA,high,low,high,high,med
2022,3655530,160,Northeast,Mid-Atlantic,NY,"Ossining, NY",Ossining,"Ossining village, New York","27,076",-0.149,2.805,-0.237,-0.501,-0.471,-0.67,-0.453,1.167,-0.168,-0.12,-0.125,-0.153,low,low,low,low,low,high,low,low,low,low,low,high
2022,3655992,160,Northeast,Mid-Atlantic,NY,"Oyster Bay, NY",Oyster Bay,"Oyster Bay CDP, New York","6,640",-0.151,1.455,0.078,-0.593,-0.714,-0.707,-0.322,1.136,-0.168,-0.12,0.572,0.129,med high,med,low,low,low,high,med,low,low,low,low,high
2022,3656011,160,Northeast,Mid-Atlantic,NY,"Oyster Bay Cove, NY",Oyster Bay Cove,"Oyster Bay Cove village, New York","1,942",-0.508,-0.062,-0.63,-0.118,-2.365,-2.017,-0.408,1.642,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,high
2022,3656660,160,Northeast,Mid-Atlantic,NY,"Patchogue, NY",Patchogue,"Patchogue village, New York","12,343",-0.27,0.991,-0.187,-1.302,-0.506,0.76,-1.126,0.852,0.063,-0.105,0.398,-0.098,med,low,med,low,low,med high,low,low,low,med high,low,med high
2022,3656869,160,Northeast,Mid-Atlantic,NY,"Peach Lake, NY",Peach Lake,"Peach Lake CDP, New York","1,349",-0.514,-0.411,-0.985,-0.796,-0.572,-0.932,0.108,0.434,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,med,med
2022,3656968,160,Northeast,Mid-Atlantic,NY,"Peconic, NY",Peconic,"Peconic CDP, New York",793,-1.336,0.024,-1.067,0.499, NA,1.642,0.344,0.568,-0.168,-0.12,-0.155,-0.041,low,low,low,low,low,med,low,med,NA,high,med,med high
2022,3656979,160,Northeast,Mid-Atlantic,NY,"Peekskill, NY",Peekskill,"Peekskill city, New York","25,401",0.24,2.389,-0.269,-0.596,-0.062,-0.596,-0.487,0.811,-0.168,-0.12,0.057,-0.148,med,low,low,low,med,high,low,low,low,low,low,med high
2022,3657001,160,Northeast,Mid-Atlantic,NY,"Pelham, NY",Pelham,"Pelham village, New York","7,261",-0.384,0.15,-0.737,-0.777,-1.548,-0.447,-0.777,1.64,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,low,low,high
2022,3657023,160,Northeast,Mid-Atlantic,NY,"Pelham Manor, NY",Pelham Manor,"Pelham Manor village, New York","5,682",-0.827,-0.518,-0.844,-0.51,-1.654,-1.344,-0.327,1.505,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,high
2022,3658409,160,Northeast,Mid-Atlantic,NY,"Plainedge, NY",Plainedge,"Plainedge CDP, New York","8,963",-0.615,-0.078,-0.591,-0.594,-1.537,0.341,-0.283,1.184,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,med,low,high
2022,3658442,160,Northeast,Mid-Atlantic,NY,"Plainview, NY",Plainview,"Plainview CDP, New York","26,620",-0.891,-0.171,-0.834,-0.369,-1.804,0.061,0.029,1.139,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,med,med,high
2022,3658475,160,Northeast,Mid-Atlantic,NY,"Plandome, NY",Plandome,"Plandome village, New York","1,365",-1.044,-0.614,-0.614,0.149, NA,-1.425,-0.28,2.52,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med,NA,low,low,high
2022,3658486,160,Northeast,Mid-Atlantic,NY,"Plandome Heights, NY",Plandome Heights,"Plandome Heights village, New York",938,-1.071,-0.367,-0.942,-1.013,-2.462,-0.983,-0.976,2.145,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,high
2022,3658497,160,Northeast,Mid-Atlantic,NY,"Plandome Manor, NY",Plandome Manor,"Plandome Manor village, New York",665,-0.697,-0.567,-0.243,0.574,-3.096,-1.166,0.161,2.366,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med high,low,low,med,high
2022,3658728,160,Northeast,Mid-Atlantic,NY,"Pleasantville, NY",Pleasantville,"Pleasantville village, New York","7,430",-0.672,0.437,-0.516,-0.447,-1.203,-0.786,-0.249,1.116,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,low,low,high
2022,3658849,160,Northeast,Mid-Atlantic,NY,"Point Lookout, NY",Point Lookout,"Point Lookout CDP, New York","1,110",-0.05,-0.713,-0.821,1.024,-2.013,0.625,0.972,1.407,-0.153,-0.087,4.753,12.335,high,high,low,low,low,low,low,high,low,med high,med high,high
2022,3659157,160,Northeast,Mid-Atlantic,NY,"Poquott, NY",Poquott,"Poquott village, New York","1,107",-0.581,-0.278,-0.325,-0.879,-2.131,-1.011,-0.874,0.958,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,med high
2022,3659223,160,Northeast,Mid-Atlantic,NY,"Port Chester, NY",Port Chester,"Port Chester village, New York","31,288",0.518,4.017,0.542,-0.682,-0.565,-0.267,-0.799,1.727,0.046,-0.115,-0.195,-0.16,low,low,med,low,med high,high,med high,low,low,low,low,high
2022,3659355,160,Northeast,Mid-Atlantic,NY,"Port Jefferson, NY",Port Jefferson,"Port Jefferson village, New York","7,990",-0.67,-0.084,-0.832,-0.182,-1.355,0.167,-0.03,0.784,-0.069,-0.092,4.89,1.555,high,high,low,low,low,low,low,low,low,med,low,med high
2022,3659377,160,Northeast,Mid-Atlantic,NY,"Port Jefferson Station, NY",Port Jefferson Station,"Port Jefferson Station CDP, New York","7,974",-0.253,1.318,-0.457,-0.488,-1.134,0.684,-0.571,0.649,0.045,-0.101,-0.232,-0.163,low,low,med,low,low,high,low,low,low,med high,low,med high
2022,3659520,160,Northeast,Mid-Atlantic,NY,"Port Washington, NY",Port Washington,"Port Washington CDP, New York","17,015",-0.749,0.332,-0.576,-0.356,-1.411,-0.636,-0.305,1.427,-0.168,-0.12,0.862,-0.016,med high,low,low,low,low,med,low,low,low,low,low,high
2022,3659531,160,Northeast,Mid-Atlantic,NY,"Port Washington North, NY",Port Washington North,"Port Washington North village, New York","3,169",-0.843,-0.37,-0.451,0.453,-1.568,-0.578,0.51,1.672,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med,low,low,med high,high
2022,3660408,160,Northeast,Mid-Atlantic,NY,"Quiogue, NY",Quiogue,"Quiogue CDP, New York",787,-0.575,0.135,-1.067,-1.145,-1.25, NA,-1.325,0.7,0.045,0.067,-0.232,-0.163,low,low,med,med,low,med,low,low,low,NA,low,med high
2022,3660422,160,Northeast,Mid-Atlantic,NY,"Quogue, NY",Quogue,"Quogue village, New York",640,0.555,1.483,1.517,-0.001,-1.785,2.036,0.277,1.593,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med high,high,high,low,low,high,med,high
2022,3661142,160,Northeast,Mid-Atlantic,NY,"Remsenburg-Speonk, NY",Remsenburg-Speonk,"Remsenburg-Speonk CDP, New York","1,732",-0.476,-0.382,-0.292,0.526,-0.825,0.673,0.705,0.717,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med high,low,med high,med high,med high
2022,3661665,160,Northeast,Mid-Atlantic,NY,"Ridge, NY",Ridge,"Ridge CDP, New York","12,987",-0.414,-0.386,-0.537,0.663,-0.255,0.2,1.087,0.335,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med high,low,med,high,med
2022,3661973,160,Northeast,Mid-Atlantic,NY,"Riverhead, NY",Riverhead,"Riverhead CDP, New York","14,388",0.333,2.427,-0.001,0.54,-0.13,0.827,0.464,0.322,0.313,-0.091,0.186,-0.089,med,low,med,low,med,high,low,med high,low,med high,med,med
2022,3662066,160,Northeast,Mid-Atlantic,NY,"Riverside, NY",Riverside,"Riverside CDP, New York","2,945",1.04,-0.025,-0.355,0.959, NA, NA,0.358, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,high,low,low,med high,NA,NA,med,NA
2022,3663264,160,Northeast,Mid-Atlantic,NY,"Rockville Centre, NY",Rockville Centre,"Rockville Centre village, New York","25,784",-0.611,-0.085,-0.612,-0.322,-1.145,-0.384,-0.085,1.531,0.045,-0.114,-0.232,-0.163,low,low,med,low,low,low,low,low,low,low,low,high
2022,3663319,160,Northeast,Mid-Atlantic,NY,"Rocky Point, NY",Rocky Point,"Rocky Point CDP, New York","13,716",-0.447,0.116,-0.65,-0.922,-0.609,0.456,-0.805,0.342,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,med,low,med
2022,3663473,160,Northeast,Mid-Atlantic,NY,"Ronkonkoma, NY",Ronkonkoma,"Ronkonkoma CDP, New York","18,838",-0.509,0.174,-0.679,-0.774,-0.903,0.247,-0.601,0.66,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,med,low,med high
2022,3663506,160,Northeast,Mid-Atlantic,NY,"Roosevelt, NY",Roosevelt,"Roosevelt CDP, New York","19,233",-0.046,3.545,-0.096,-0.988,-1.112,0.148,-0.67,1.37,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,high,low,low,low,med,low,high
2022,3663770,160,Northeast,Mid-Atlantic,NY,"Roslyn, NY",Roslyn,"Roslyn village, New York","2,928",-0.471,0.463,-0.274,0.306,-0.866,-1.734,0.077,1.221,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,med,low,low,med,high
2022,3663792,160,Northeast,Mid-Atlantic,NY,"Roslyn Estates, NY",Roslyn Estates,"Roslyn Estates village, New York","1,350",-0.768,-0.397,-0.581,0.227, NA,-1.586,-0.398,2.078,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med,NA,low,low,high
2022,3663803,160,Northeast,Mid-Atlantic,NY,"Roslyn Harbor, NY",Roslyn Harbor,"Roslyn Harbor village, New York",984,-0.862,0.048,-0.808,0.167, NA,-1.469,0.139,1.473,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,med,NA,low,med,high
2022,3663814,160,Northeast,Mid-Atlantic,NY,"Roslyn Heights, NY",Roslyn Heights,"Roslyn Heights CDP, New York","6,915",-0.783,-0.111,-0.603,-0.592,-1.636,-0.052,-0.481,1.513,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,high
2022,3664232,160,Northeast,Mid-Atlantic,NY,"Russell Gardens, NY",Russell Gardens,"Russell Gardens village, New York","1,100",-0.818,0.386,-0.866,-0.329,-1.539,-1.233,-0.1,2.123,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,low,low,high
2022,3664309,160,Northeast,Mid-Atlantic,NY,"Rye, NY",Rye,"Rye city, New York","16,447",-0.81,-0.263,-0.707,-0.366,-1.863,-0.964,-0.487,2.044,-0.168,-0.12,0.136,-0.121,med,low,low,low,low,low,low,low,low,low,low,high
2022,3664325,160,Northeast,Mid-Atlantic,NY,"Rye Brook, NY",Rye Brook,"Rye Brook village, New York","9,920",-0.439,0.028,-0.5,0.074,-1.67,-0.975,-0.058,1.226,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,med,low,low,low,high
2022,3664430,160,Northeast,Mid-Atlantic,NY,"Saddle Rock, NY",Saddle Rock,"Saddle Rock village, New York","1,207",-1.136,-0.045,-0.911,0.559, NA,-1.236,0.362,2.201,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med high,NA,low,med,high
2022,3664441,160,Northeast,Mid-Atlantic,NY,"Saddle Rock Estates, NY",Saddle Rock Estates,"Saddle Rock Estates CDP, New York",642,-0.489,0.023,-0.166,0.249, NA,-1.234,-1.424,1.931,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,med,NA,low,low,high
2022,3664452,160,Northeast,Mid-Atlantic,NY,"Sagaponack, NY",Sagaponack,"Sagaponack village, New York",344,-0.409,1.321,0.483,0.875, NA,1.716,1.436,1.462,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,high,med,med high,NA,high,high,high
2022,3664485,160,Northeast,Mid-Atlantic,NY,"Sag Harbor, NY",Sag Harbor,"Sag Harbor village, New York","2,587",-0.674,-0.278,-0.599,0.139,-2.109,3.825,0.503,1.611,0.046,-0.062,0.027,0.08,med,med,med,low,low,low,low,med,low,high,med high,high
2022,3664584,160,Northeast,Mid-Atlantic,NY,"Saint James, NY",Saint James,"St. James CDP, New York","13,733",-0.72,-0.203,-0.775,-0.11,-1.25,0.346,0.048,0.867,-0.168,-0.12,0.737,0,med high,med,low,low,low,low,low,low,low,med,med,med high
2022,3664842,160,Northeast,Mid-Atlantic,NY,"Salisbury, NY",Salisbury,"Salisbury CDP, New York","12,861",-0.776,0.832,-0.772,0.026,-0.931,0.624,0.232,1.285,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med high,low,med,low,med high,med,high
2022,3664881,160,Northeast,Mid-Atlantic,NY,"Saltaire, NY",Saltaire,"Saltaire village, New York",2,-1.336,-0.083, NA,-3.302, NA, NA,-2.921, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,NA,low,NA,NA,low,NA
2022,3665035,160,Northeast,Mid-Atlantic,NY,"Sands Point, NY",Sands Point,"Sands Point village, New York","2,702",-0.745,-0.393,-0.864,0.256,-3.096,-1.629,-0.095,2.263,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med,low,low,low,high
2022,3665409,160,Northeast,Mid-Atlantic,NY,"Sayville, NY",Sayville,"Sayville CDP, New York","16,145",-0.658,-0.583,-0.681,-0.294,-1.152,0.338,-0.062,0.82,-0.151,-0.117,-0.232,-0.163,low,low,low,low,low,low,low,low,low,med,low,med high
2022,3665431,160,Northeast,Mid-Atlantic,NY,"Scarsdale, NY",Scarsdale,"Scarsdale village, New York","18,061",-0.778,-0.244,-0.8,-0.241,-3.096,-1.527,-0.705,1.977,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,high
2022,3665948,160,Northeast,Mid-Atlantic,NY,"Scotts Corners, NY",Scotts Corners,"Scotts Corners CDP, New York",620,-1.215,-0.261,-1.067,-1.121, NA,-0.92,-0.644,0.518,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,NA,low,low,med high
2022,3666047,160,Northeast,Mid-Atlantic,NY,"Sea Cliff, NY",Sea Cliff,"Sea Cliff village, New York","5,062",-0.277,-0.338,-0.83,-0.49,-1.523,0.12,-0.276,1.409,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,med,low,high
2022,3666058,160,Northeast,Mid-Atlantic,NY,"Seaford, NY",Seaford,"Seaford CDP, New York","15,853",-0.682,-0.212,-0.691,-0.409,-1.512,0.162,-0.282,1.202,0.399,-0.08,1.553,0.104,high,med,med,low,low,low,low,low,low,med,low,high
2022,3666102,160,Northeast,Mid-Atlantic,NY,"Searingtown, NY",Searingtown,"Searingtown CDP, New York","4,700",-0.89,0.344,-0.804,-0.157, NA,-0.811,0.092,1.632,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,NA,low,med,high
2022,3666212,160,Northeast,Mid-Atlantic,NY,"Selden, NY",Selden,"Selden CDP, New York","21,759",-0.417,0.443,-0.551,-0.261,-0.91,0.326,-0.18,0.779,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,med,low,med high
2022,3666465,160,Northeast,Mid-Atlantic,NY,"Setauket, NY",Setauket,"Setauket CDP, New York","3,739",-0.887,-0.552,-0.577,-0.872,-2.535, NA,-0.619, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,NA,low,NA
2022,3666828,160,Northeast,Mid-Atlantic,NY,"Shelter Island, NY",Shelter Island,"Shelter Island CDP, New York","2,564",0.004,0.441,-1.025,-0.322, NA,0.438,-0.497,0.354,-0.137,-0.089,-0.232,-0.163,low,low,low,low,med,med,low,low,NA,med,low,med
2022,3666850,160,Northeast,Mid-Atlantic,NY,"Shelter Island Heights, NY",Shelter Island Heights,"Shelter Island Heights CDP, New York","1,056",0.28,-0.877, NA,1.474, NA,0.65,1.534,0.321,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,NA,high,NA,med high,high,med
2022,3666872,160,Northeast,Mid-Atlantic,NY,"Shenorock, NY",Shenorock,"Shenorock CDP, New York","1,883",-0.718,0.779,-0.961,-0.409,-0.911,-0.79,-0.415,0.571,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med high,low,low,low,low,low,med high
2022,3667048,160,Northeast,Mid-Atlantic,NY,"Shinnecock Hills, NY",Shinnecock Hills,"Shinnecock Hills CDP, New York","2,135",-1.012,1.597,-0.888,0.665,-1.872,2.392,0.53,1.366,-0.168,-0.12,0.007,-0.021,med,low,low,low,low,high,low,med high,low,high,med high,high
2022,3667070,160,Northeast,Mid-Atlantic,NY,"Shirley, NY",Shirley,"Shirley CDP, New York","26,498",-0.134,0.518,-0.177,-0.191,-0.596,0.382,-0.192,0.415,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med high,low,low,low,med,low,med
2022,3667191,160,Northeast,Mid-Atlantic,NY,"Shoreham, NY",Shoreham,"Shoreham village, New York",591,-0.957,-0.739,-0.906,0.54,-2.612,0.183,0.729,0.699,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med high,low,med,med high,med high
2022,3667279,160,Northeast,Mid-Atlantic,NY,"Shrub Oak, NY",Shrub Oak,"Shrub Oak CDP, New York","3,002",-0.123,1.071,-1.006,-0.935,-0.466,-0.602,-0.222,0.507,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,high,low,low,low,low,low,med high
2022,3667638,160,Northeast,Mid-Atlantic,NY,"Sleepy Hollow, NY",Sleepy Hollow,"Sleepy Hollow village, New York","10,396",0.701,4.402,-0.013,-0.481,-0.612,-1.007,-0.271,1.303,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med high,high,low,low,low,low,low,high
2022,3667851,160,Northeast,Mid-Atlantic,NY,"Smithtown, NY",Smithtown,"Smithtown CDP, New York","25,588",-0.751,-0.359,-0.74,-0.31,-1.263,0.181,-0.077,0.846,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,med,low,med high
2022,3668374,160,Northeast,Mid-Atlantic,NY,"Sound Beach, NY",Sound Beach,"Sound Beach CDP, New York","7,154",-0.659,-0.159,-0.741,-0.703,-0.985,-0.294,-0.768,0.568,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,med high
2022,3668462,160,Northeast,Mid-Atlantic,NY,"Southampton, NY",Southampton,"Southampton village, New York","4,481",-0.629,0.01,-0.744,-0.057,-1.969,2.831,0.506,1.769,0.046,-0.087,0.529,0.063,med high,med,med,low,low,med,low,low,low,high,med high,high
2022,3669001,160,Northeast,Mid-Atlantic,NY,"South Farmingdale, NY",South Farmingdale,"South Farmingdale CDP, New York","15,028",-0.635,-0.098,-0.669,-0.379,-1.738,0.279,-0.037,1.194,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,med,low,high
2022,3669023,160,Northeast,Mid-Atlantic,NY,"South Floral Park, NY",South Floral Park,"South Floral Park village, New York","1,928",-0.12,1.593,0.142,-0.246,-0.873,0.755,0.431,2.221,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,high,med,low,low,med high,med,high
2022,3669188,160,Northeast,Mid-Atlantic,NY,"South Hempstead, NY",South Hempstead,"South Hempstead CDP, New York","3,135",-0.984,0.657,-0.746,-0.435,-1.833,0.745,-0.216,1.162,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med high,low,low,low,med high,low,high
2022,3669254,160,Northeast,Mid-Atlantic,NY,"South Huntington, NY",South Huntington,"South Huntington CDP, New York","10,307",-0.504,0.124,-0.691,-0.632,-1.211,0.341,-0.59,0.84,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,med,low,med high
2022,3669452,160,Northeast,Mid-Atlantic,NY,"Southold, NY",Southold,"Southold CDP, New York","6,386",-0.256,0.41,-0.861,0.373,-0.963,1.079,0.294,0.585,0.123,-0.069,3.251,1.158,high,high,med,low,low,med,low,med,low,high,med,med high
2022,3669892,160,Northeast,Mid-Atlantic,NY,"South Valley Stream, NY",South Valley Stream,"South Valley Stream CDP, New York","6,529",-0.006,0.279,0.03,-0.23,-0.947,-0.161,0.343,1.26,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,med,low,low,low,med,high
2022,3670387,160,Northeast,Mid-Atlantic,NY,"Springs, NY",Springs,"Springs CDP, New York","9,162",-0.593,1.788,0.556,-0.455,-1.415,1.565,-0.251,0.671,-0.167,-0.12,-0.232,-0.163,low,low,low,low,low,high,med high,low,low,high,low,med high
2022,3671267,160,Northeast,Mid-Atlantic,NY,"Stewart Manor, NY",Stewart Manor,"Stewart Manor village, New York","2,244",-0.509,0.188,-0.754,-0.581,-1.154,0.242,-0.248,1.686,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,med,low,high
