sp_code,COMMON_NAME,SCIENTIFIC_NAME,NODC_ORDER,FAMILY,COMMON_FAMILY,GROUP_CODE,GROUP_NAME,SUPERGROUP_CODE,SUPERGROUP_NAME
8857030701,PELICAN FLOUNDER,CHASCANOPSETTA LUGUBRIS,Pleuronectiformes,Bothidae,lefteye flounders,058,OTHER FLOUNDERS,22,FLOUNDERS
8857030801,MEXICAN FLOUNDER,CYCLOPSETTA CHITTENDENI,Pleuronectiformes,Bothidae,lefteye flounders,058,OTHER FLOUNDERS,22,FLOUNDERS
8857030802,SPOTFIN FLOUNDER,CYCLOPSETTA FIMBRIATA,Pleuronectiformes,Bothidae,lefteye flounders,058,OTHER FLOUNDERS,22,FLOUNDERS
8857030901,SPINY FLOUNDER,ENGYOPHRYS SENTA,Pleuronectiformes,Bothidae,lefteye flounders,058,OTHER FLOUNDERS,22,FLOUNDERS
8857031001,SHRIMP FLOUNDER,GASTROPSETTA FRONTALIS,Pleuronectiformes,Bothidae,lefteye flounders,058,OTHER FLOUNDERS,22,FLOUNDERS
8857031102,BIGMOUTH SOLE,HIPPOGLOSSINA STOMATA,Pleuronectiformes,Bothidae,lefteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857031201,SLIM FLOUNDER,MONOLENE ANTILLARUM,Pleuronectiformes,Bothidae,lefteye flounders,058,OTHER FLOUNDERS,22,FLOUNDERS
8857031204,DEEPWATER FLOUNDER,MONOLENE SESSILICAUDA,Pleuronectiformes,Bothidae,lefteye flounders,058,OTHER FLOUNDERS,22,FLOUNDERS
8857031301,SHOAL FLOUNDER,SYACIUM GUNTERI,Pleuronectiformes,Bothidae,lefteye flounders,058,OTHER FLOUNDERS,22,FLOUNDERS
8857031302,CHANNEL FLOUNDER,SYACIUM MICRURUM,Pleuronectiformes,Bothidae,lefteye flounders,058,OTHER FLOUNDERS,22,FLOUNDERS
8857031303,DUSKY FLOUNDER,SYACIUM PAPILLOSUM,Pleuronectiformes,Bothidae,lefteye flounders,058,OTHER FLOUNDERS,22,FLOUNDERS
8857031404,SASH FLOUNDER,TRICHOPSETTA VENTRALIS,Pleuronectiformes,Bothidae,lefteye flounders,058,OTHER FLOUNDERS,22,FLOUNDERS
8857031501,FANTAIL SOLE,XYSTREURYS LIOLEPIS,Pleuronectiformes,Bothidae,lefteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857040000,RIGHTEYE FLOUNDER FAMILY,PLEURONECTIDAE,Pleuronectiformes,Pleuronectidae,righteye flounders,058,OTHER FLOUNDERS,22,FLOUNDERS
8857040101,KAMCHATKA FLOUNDER,ATHERESTHES EVERMANNI,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857040102,ARROWTOOTH FLOUNDER,ATHERESTHES STOMIAS,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857040301,DEEPSEA SOLE,EMBASSICHTHYS BATHYBIUS,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857040401,PETRALE SOLE,EOPSETTA JORDANI,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857040501,REX SOLE,GYLPTOCEPHALUS ZACHIRUS,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857040502,WITCH FLOUNDER,GYPTOCEPHALUS CYNOGLOSSUS,Pleuronectiformes,Pleuronectidae,righteye flounders,058,OTHER FLOUNDERS,22,FLOUNDERS
8857040601,FLATHEAD SOLE,HIPPOGLOSSOIDES ELASSODON,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857040602,BERING FLOUNDER,HIPPOGLOSSOIDES ROBUSTUS,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857040701,BUTTER SOLE,ISOPSETTA ISOLEPIS,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857040801,ROCK SOLE,LEPIDOPSETTA BILINEATA,Pleuronectiformes,Pleuronectidae,righteye flounders,067,ROCK SOLE,22,FLOUNDERS
8857040900,RIGHTEYE FLOUNDER GENUS,PLEURONECTES SPP.,Pleuronectiformes,Pleuronectidae,righteye flounders,058,OTHER FLOUNDERS,22,FLOUNDERS
8857040901,YELLOWFIN SOLE,LIMANDA ASPERA,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857040902,LONGHEAD DAB,LIMANDA PROBOSCIDEA,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857040903,YELLOWTAIL FLOUNDER,PLEURONECTES FERRUGINEUS,Pleuronectiformes,Pleuronectidae,righteye flounders,058,OTHER FLOUNDERS,22,FLOUNDERS
8857041001,ARCTIC FLOUNDER,LIOPSETTA GLACIALIS,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857041003,SMOOTH FLOUNDER,PLEURONECTES PUTNAMI,Pleuronectiformes,Pleuronectidae,righteye flounders,058,OTHER FLOUNDERS,22,FLOUNDERS
8857041101,SLENDER SOLE,LYOPSETTA EXILIS,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857041201,DOVER SOLE,MICROSTOMUS PACIFICUS,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857041301,ENGLISH SOLE,PAROPHRYS VETULUS,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857041401,STARRY FLOUNDER,PLATICHITHYS STELLATUS,Pleuronectiformes,Pleuronectidae,righteye flounders,068,STARRY FLOUNDER,22,FLOUNDERS
8857041501,ALASKA PLAICE,PLEURONECTES QUADRITUBERCULATU,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857041601,C-O SOLE,PLEURONICHTHYS COENOSUS,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857041602,CURLFIN SOLE,PLEURONICHTHYS DECURRENS,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857041603,SPOTTED TURBOT,PLEURONICHTHYS RITTERI,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857041604,HORNYHEAD TURBOT,PLEURONICTHYS VERTICALIS,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857041701,SAND SOLE,PSETTICHTHYS MELANOSTICTUS,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857041801,GREENLAND HALIBUT,REINHARDTIUS HIPPOGLOSSOIDES,Pleuronectiformes,Pleuronectidae,righteye flounders,058,OTHER FLOUNDERS,22,FLOUNDERS
8857041901,PACIFIC HALIBUT,HIPPOGLOSSUS STENOLEPIS,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8857041902,ATLANTIC HALIBUT,HIPPOGLOSSUS HIPPOGLOSSUS,Pleuronectiformes,Pleuronectidae,righteye flounders,058,OTHER FLOUNDERS,22,FLOUNDERS
8857042001,WINTER FLOUNDER,PLEURONECTES AMERICANUS,Pleuronectiformes,Pleuronectidae,righteye flounders,057,WINTER FLOUNDER,22,FLOUNDERS
8857042201,DIAMOND TURBOT,HYPOPSETTA GUTTULATA,Pleuronectiformes,Pleuronectidae,righteye flounders,069,OTHER FLOUNDERS,22,FLOUNDERS
8858010000,SOLE FAMILY,SOLEIDAE,Pleuronectiformes,Soleidae,soles,,OTHER FISHES,25,OTHER FISHES
8858010101,HOGCHOKER,TRINECTES MACULATUS,Pleuronectiformes,Soleidae,soles,,OTHER FISHES,25,OTHER FISHES
8858010201,SCRAWLED SOLE,TRINECTES INSCRIPTUS,Pleuronectiformes,Soleidae,soles,,OTHER FISHES,25,OTHER FISHES
8858010202,LINED SOLE,ACHIRUS LINEATUS,Pleuronectiformes,Soleidae,soles,,OTHER FISHES,25,OTHER FISHES
8858010301,NAKED SOLE,GYMNACHIRUS MELAS,Pleuronectiformes,Soleidae,soles,,OTHER FISHES,25,OTHER FISHES
8858010302,FRINGED SOLE,GYMNACHIRUS TEXAE,Pleuronectiformes,Soleidae,soles,,OTHER FISHES,25,OTHER FISHES
8858020000,TONGUEFISH GENUS,SYMPHURUS SPP.,Pleuronectiformes,Soleidae,soles,,OTHER FISHES,25,OTHER FISHES
8858020101,BLACKCHEEK TONGUE,SYMPHURUS PLAGIUSA,Pleuronectiformes,Soleidae,soles,,OTHER FISHES,25,OTHER FISHES
8858020102,OFFSHORE TONGUEFISH,SYMPHURUS CIVITATUS,Pleuronectiformes,Soleidae,soles,,OTHER FISHES,25,OTHER FISHES
8858020103,SPOTTEDFIN TONGUEFISH,SYMPHURUS DIOMEDIANUS,Pleuronectiformes,Soleidae,soles,,OTHER FISHES,25,OTHER FISHES
8861030106,PACIFIC BURRFISH,CHILOMYCTERUS AFFINIS,Tetraodontiformes,Tetraodontidae,puffers,,OTHER FISHES,25,OTHER FISHES
8861030201,PORCUPINEFISH,DIODON HYSTRIX,Tetraodontiformes,Tetraodontidae,puffers,,OTHER FISHES,25,OTHER FISHES
8861030202,BALLONFISH,DIODON HOLOCANTHUS,Tetraodontiformes,Tetraodontidae,puffers,,OTHER FISHES,25,OTHER FISHES
8861040000,MOLA FAMILY,MOLIDAE,Tetraodontiformes,Molidae,molas,,OTHER FISHES,25,OTHER FISHES
8861040101,OCEAN SUNFISH,MOLA MOLA,Tetraodontiformes,Molidae,molas,,OTHER FISHES,25,OTHER FISHES
8861040102,SHARPTAIL MOLA,MOLA LANCEOLATA,Tetraodontiformes,Molidae,molas,,OTHER FISHES,25,OTHER FISHES
8861040201,SLENDER MOLA,RANZANIA LAEVIS,Tetraodontiformes,Molidae,molas,,OTHER FISHES,25,OTHER FISHES
8741050407,OCELLATED MORAY,GYMNOTHORAX SAXICOLA,Anguilliformes,Muraenidae,morays,,EELS,B,EELS
8857040603,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,Pleuronectiformes,Pleuronectidae,righteye flounders,058,OTHER FLOUNDERS,V,FLOUNDERS
8835280708,CARIBBEAN MOONFISH,SELENE BROWNII,Perciformes,Carangidae,jacks,,OTHER JACKS,12,JACKS
8861010401,SHARPNOSE PUFFER,CANTHIGASTER ROSTRATA,Tetraodontiformes,Tetraodontidae,puffers,,OTHER FISHES,25,OTHER FISHES
8826010169,ACADIAN REDFISH,SEBASTES FASCIATUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8701000000,UNIDENTIFIED SHARK OR RAY,CHONDRICHTHYES,,,,,,01,CARTILAGINOUS FISHES
8707020000,WOBBEGONG FAMILY,ORECTOLOBIDAE,,,,,,01,CARTILAGINOUS FISHES
8713010000,SAWFISH FAMILY,PRISTIS,Rajiformes,Pristidae,sawfishes,003,SKATES/RAYS,01,CARTILAGINOUS FISHES
8713050300,UNIDENTIFIED SKATE OR RAY,UROLOPHUS SPP.,,,,003,SKATES/RAYS,01,CARTILAGINOUS FISHES
8719103000,UNIDENTIFIED FISH,UNIDENTIFIED FISH,Unknown,Unknown,unidentified fishes,,OTHER FISHES,25,OTHER FISHES
8741130900,UNIDENTIFIED EEL GENUS,MYSTRIOPHIS SPP.,Anguilliformes,Ophichthidae,snake eels,,EELS,02,EELS
8776010000,MINNOWS AND CARPS,CYPRINIDAE,Cypriniformes,Cyprinidae,carps and minnows,,OTHER FISHES,25,OTHER FISHES
8776010601,GOLDEN SHINER,NOTEMIGONUS CRYSOLEUCAS,Cypriniformes,Cyprinidae,carps and minnows,,OTHER FISHES,25,OTHER FISHES
8776040102,WHITE SUCKER,CATOSTOMUS COMMERSONI,,,,,OTHER FISHES,25,OTHER FISHES
8791032201,BLUE WHITING,MICROMESISTIUS POUTASSOU,Gadiformes,Gadidae,cods,009,OTHER CODS/HAKES,06,CODS AND HAKES
8810020102,DARWINS SLIMEHEAD,GEPHYROBERYX DARWINII,,,,,OTHER FISHES,25,OTHER FISHES
8815020102,DEALFISH,TRACHIPTERUS ARCTICUS,Lampriformes,Trachipteridae,ribbonfishes,,OTHER FISHES,25,OTHER FISHES
8826011400,LIONFISH GENUS,PTEROIS SPP.,Scorpaeniformes,Scorpaenidae,scorpionfishes,,OTHER FISHES,25,OTHER FISHES
8826011401,LIONFISH,PTEROIS VOLITANS,Scorpaeniformes,Scorpaenidae,scorpionfishes,,OTHER FISHES,25,OTHER FISHES
8835160510,SPOTTED SUNFISH,LEPOMIS PUNCTATUS,Perciformes,Centrarchidae,sunfishes,,OTHER FISHES,25,OTHER FISHES
8835270100,REMORA GENUS,REMORA SPP.,Perciformes,Echeneidae,remoras,,OTHER FISHES,25,OTHER FISHES
8835270200,SHARKSUCKER GENUS,ECHENEIS SPP.,Perciformes,Echeneidae,remoras,,OTHER FISHES,25,OTHER FISHES
8835360111,CARIBBEAN RED SNAPPER,LUTJANUS PURPUREUS,Perciformes,Lutjanidae,snappers,027,OTHER SNAPPERS,14,SNAPPERS
8835430105,UNIDENTIFIED PORGY,UNIDENTIFIED PORGY,Perciformes,Sparidae,porgies,035,OTHER PORGIES,16,PORGIES
8835430500,PORGY GENUS CALAMUS,CALAMUS SPP.,Perciformes,Sparidae,porgies,035,OTHER PORGIES,16,PORGIES
8835430515,PLUMA PORGY,CALAMUS PENNATULA,Perciformes,Sparidae,porgies,035,OTHER PORGIES,16,PORGIES
8835440704,WHITEMOUTH CROAKER,MICROPOGONIAS FURNIERI,Perciformes,Sciaenidae,drums,026,OTHER CROAKERS,31,CROAKERS
8835441208,BLACKBAR DRUM,PAREQUES IWAMOTOI,Perciformes,Sciaenidae,drums,045,OTHER DRUM,17,DRUMS
8835450301,SPOTTED GOATFISH,PSEUDUPENEUS MACULATUS,Perciformes,Mullidae,goatfishes,,OTHER FISHES,25,OTHER FISHES
8835610000,CICHLIDAE FAMILY,CICHLIDAE,Perciformes,Cichlidae,cichlids,,OTHER FISHES,25,OTHER FISHES
8835610401,BLUE TILAPIA,OREOCHROMIS AUREUS,Perciformes,Cichlidae,cichlids,,OTHER FISHES,25,OTHER FISHES
8835614000,BLUE TILAPIA GENUS,OREOCHROMIS SPP.,Perciformes,Cichlidae,cichlids,,OTHER FISHES,25,OTHER FISHES
8835710502,UNIDENTIFIED FISH,UNIDENTIFIED FISH,Unknown,Unknown,unidentified fishes,,OTHER FISHES,25,OTHER FISHES
8837010000,BARRACUDA FAMILY,SPHYRAENIDAE,Perciformes,Sphyraenidae,barracudas,,BARRACUDAS,19,BARRACUDAS
8850010601,BLACK SNAKE MACKEREL,NEALOTUS TRIPES,Perciformes,Trichiuridae,snake mackerels,,OTHER FISHES,25,OTHER FISHES
8850020103,ELONGATE FROSTFISH,BENTHODESMUS ELONGATUS,Perciformes,Trichiuridae,snake mackerels,,OTHER FISHES,25,OTHER FISHES
8850030200,BONITO GENUS,SARDA SPP.,Perciformes,Scombridae,mackerels,053,OTHER TUNAS/MACKERELS,21,TUNAS AND MACKERELS
8850030300,MACKERELS GENUS,SCOMBER SPP.,Perciformes,Scombridae,mackerels,053,OTHER TUNAS/MACKERELS,21,TUNAS AND MACKERELS
8850030412,YOUNG SCHOOL TUNA,THUNNUS THYNNUS,Perciformes,Scombridae,mackerels,053,OTHER TUNAS/MACKERELS,21,TUNAS AND MACKERELS
8850030422,SCHOOL TUNA,THUNNUS THYNNUS,Perciformes,Scombridae,mackerels,053,OTHER TUNAS/MACKERELS,21,TUNAS AND MACKERELS
8850030432,LARGE SCHOOL TUNA,THUNNUS THYNNUS,Perciformes,Scombridae,mackerels,053,OTHER TUNAS/MACKERELS,21,TUNAS AND MACKERELS
8850030442,SMALL MED TUNA,THUNNUS THYNNUS,Perciformes,Scombridae,mackerels,053,OTHER TUNAS/MACKERELS,21,TUNAS AND MACKERELS
8850030452,LARGE MED TUNA,THUNNUS THYNNUS,Perciformes,Scombridae,mackerels,053,OTHER TUNAS/MACKERELS,21,TUNAS AND MACKERELS
8850030462,GIANT TUNA,THUNNUS THYNNUS,Perciformes,Scombridae,mackerels,053,OTHER TUNAS/MACKERELS,21,TUNAS AND MACKERELS
8851010000,MEDUSAFISHES,CENTROLOPHIDAE,Perciformes,Centrolophidae,,,OTHER FISHES,25,OTHER FISHES
8851020000,DRIFTFISHES,NOMEIDAE,Pleuronectiformes,,unidentified flounder or sole,058,OTHER FLOUNDERS,22,FLOUNDERS
8857041000,UNIDENTIFIED FLOUNDER OR SOLE,,Pleuronectiformes,,unidentified flounder or sole,058,OTHER FLOUNDERS,22,FLOUNDERS
8861010102,OCEANIC PUFFER,LAGOCEPHALUS LAGOCEPHALUS,Tetraodontiformes,Tetraodontidae,puffers,,PUFFERS,24,PUFFERS
8861015357,UNIDENTIFIED FISH,UNIDENTIFIED FISH,Unknown,Unknown,unidentified fishes,,OTHER FISHES,25,OTHER FISHES
8847011101,GOLDSPOT GOBY,GNATHOLEPIS THOMPSONI,Perciformes,Gobiidae,gobies,,OTHER FISHES,25,OTHER FISHES
8847011201,VIOLET GOBY,GOBIOIDES BROUSSONNETI,Perciformes,Gobiidae,gobies,,OTHER FISHES,25,OTHER FISHES
8847011401,BLUE GOBY,IOGLOSSUS CALLIURUS,Perciformes,Gobiidae,gobies,,OTHER FISHES,25,OTHER FISHES
8847011501,TUSKED GOBY,RISOR RUBER,Perciformes,Gobiidae,gobies,,OTHER FISHES,25,OTHER FISHES
8847011601,RAGGED GOBY,BOLLMANNIA COMMUNIS,Perciformes,Gobiidae,gobies,,OTHER FISHES,25,OTHER FISHES
8847011800,SLEEPER FAMILY,ELEOTRIDAE,Perciformes,Eleotridae,sleepers,,OTHER FISHES,25,OTHER FISHES
8847011801,EMERALD SLEEPER,EROTELIS SMARAGDUS,Perciformes,Eleotridae,sleepers,,OTHER FISHES,25,OTHER FISHES
8842090304,MIMIC BLENNY,LABRISOMUS GUPPYI,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090305,LONGFIN BLENNY,LABRISOMUS HAITIENSIS,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090306,SPOTCHEEK BLENNY,LABRISOMUS NIGRICINCTUS,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090307,HAIRY BLENNY,LABRISOMUS NUCHIPINNIS,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090308,DOWNY BLENNY,LABRISOMUS KALISHERAE,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090401,GOLDLINE BLENNY,MALACOCTENUS AUROLINEATUS,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090403,ROSY BLENNY,MALACOCTENUS MACROPUS,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090404,SADDLED BLENNY,MALACOCTENUS TRIANGULATUS,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090501,HORNED BLENNY,PARACLINUS GRANDICOMIS,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090502,CORAL BLENNY,PARACLINUS CINGULATUS,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090503,BANDED BLENNY,PARACLINUS FASCIATUS,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090504,BALD BLENNY,PARACLINUS INFRONS,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090505,REEF BLENNY,PARACLINUS INTEGRIPINNIS,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090506,MARBLED BLENNY,PARACLINUS MARMORATUS,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090602,CHECKERED BLENNY,STARKSIA OCELLATA,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090701,BLACKBELLY BLENNY,STATHMONOTUS HEMPHILLI,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090702,EELGRASS BLENNY,STATHMONOTUS STAHLI,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090801,ROUGHHEAD BLENNY,ACANTHEMBLEMARIA ASPERA,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090901,ISLAND KELPFISH,ALLOCLINUS HOLDERI,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842091001,ORANGETHROAT PIKEBLENNY,CHAENOPSIS ALEPIDOTA,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842091101,DEEPWATER BLENNY,CRYPOTREMA CORALLINUM,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842091201,WRASSE BLENNY,HEMIEMBLEMARIA SIMULUS,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842091401,SARCASTIC FRINGEHEAD,NEOCLINUS BLANCHARDI,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842091402,YELLOWFIN FRINGEHEAD,NEOCLINUS STEPHENAE,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842091403,ONESPOT FRINGEHEAD,NEOCLINUS URINOTATUS,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842095050,GIANT KELPFISH,HETEROSTICHUS ROSTRATUS,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842095150,BLUETHROAT PIKEBLENNY,CHAENOPSIS OCELLATA,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842110101,QUILLFISH,PTILICHTHYS GOODEI,Perciformes,Ptilichthyidae,quillfishes,,OTHER FISHES,25,OTHER FISHES
8842120000,PRICKLEBACK FAMILY,STICHAEIDAE,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842120101,PIGHEAD PRICKLEBACK,ACANTHOLUMPENUS MACKAYI,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842120201,LESSER PRICKLEBACK,ALECTRIDIUM AURANTIACUM,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842120301,Y PRICKLEBACK,ALLOLUMPENUS HYPOCHRCMUS,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842120401,SLENDER COCKSCOMB,ANOPLARCHUS INSIGNIS,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842120402,HIGH COCKSCOMB,ANOPLARCHUS PURPURESCENS,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842120501,MATCHEEK WARBONNET,CHIROLOPHIS TARSODES,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842120502,MOSSHEAD WARBONNET,CHIROLOPHIS NUGATOR,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842120503,DECORATED WARBONNET,CHIROLOPHIS POLYACTOCEPHALUS,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842120505,ATLANTIC WARBONNET,CHIROLOPHIS ASCANII,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842120601,NUTCRACKER PRICKLEBACK,BRYOZOICHTHYS LYSIMUS,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842120701,TRIDENT PRICKLEBACK,GYMNOCLINUS CRISTULATUS,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842120801,LONGSNOUT PRICKLEBACK,LUMPENELLA LONGIROSTRIS,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842120901,SLENDER EELBLENNY,LUMPENUS FABRICII,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842120902,SNAKE PRICKLEBACK,LUMPENUS SAGITTA,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842120903,DAUBED SHANNY,LUMPENUS MACULATUS,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842120904,STOUT EELBLENNY,LUMPENUS MEDIUS,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842120905,SNAKEBLENNY,LUMPENUS LUMPRETAEFORMIS,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842121001,RIBBON PRICKLEBACK,PHYTICHTHYS CHIRUS,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842121101,BLUEBARRED PRICKLEBACK,PLECTOBRANCHUS EVIDES,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842121201,WHITEBARRED PRICKLEBACK,POROCLINUS ROTHROCKI,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842121301,ARCTIC SHANNY,STICHAEUS PUNCTATUS,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842121401,BLACK PRICKLEBACK,XIPHISTER ATROPURPUREUS,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842121402,ROCK PRICKLEBACK,XIPHISTER MUCOSUS,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842121501,GIANT WRYMOUTH,DELOLEPIS GIGANTEA,Perciformes,Cryptacanthodidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842121601,DWARF WRYMOUTH,LYCONECTES ALEUTENSIS,Perciformes,Cryptacanthodidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8842121701,FOURLINE SNAKEBLENNY,EUMESOGRAMMUS PRAECISUS,Perciformes,Stichaeidae,pricklebacks,,OTHER FISHES,25,OTHER FISHES
8713040116,WINTER SKATE,RAJA OCELLATA,Rajiformes,Rajidae,skates,003,SKATES/RAYS,01,CARTILAGINOUS FISHES
8713040117,OSCELLATE SKATE,RAJA ACKLEYI,Rajiformes,Rajidae,skates,003,SKATES/RAYS,01,CARTILAGINOUS FISHES
8713040124,ROSETTE SKATE,RAJA GARMANI,Rajiformes,Rajidae,skates,003,SKATES/RAYS,01,CARTILAGINOUS FISHES
8713040126,FRECKLED SKATE,RAJA LENTIGINOSA,Rajiformes,Rajidae,skates,003,SKATES/RAYS,01,CARTILAGINOUS FISHES
8713040127,SPREADFIN SKATE,RAJA OLSENI,Rajiformes,Rajidae,skates,003,SKATES/RAYS,01,CARTILAGINOUS FISHES
8713040131,SMOOTH SKATE,RAJA SENTA,Rajiformes,Rajidae,skates,003,SKATES/RAYS,01,CARTILAGINOUS FISHES
8713040133,ROUNDEL SKATE,RAJA TEXANA,Rajiformes,Rajidae,skates,003,SKATES/RAYS,01,CARTILAGINOUS FISHES
8826010506,SPINYTHROAT SCORPIONFISH,PONTINUS NEMATOPHTHALMUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,,OTHER FISHES,25,OTHER FISHES
